Year,Term,Department,Course,Section,Enrollment,MedianGrade
0,F,PHYS,7,1,16,A-
0,F,PHYS,13,1,25,B+
0,F,PHYS,15,1,39,B+
0,F,PHYS,23,1,12,B+
0,F,PHYS,43,1,18,B+
0,F,PSYC,1,1,212,B
0,F,PSYC,3,1,99,B
0,F,PSYC,7,1,16,A-
0,F,PSYC,22,1,71,B
0,F,PSYC,24,1,76,B+
0,F,PSYC,37,1,11,A-
0,F,PSYC,50,1,23,A-
0,F,PSYC,52,1,35,A
0,F,PSYC,63,1,19,A-
0,F,PSYC,68,1,10,B+
0,F,REL,1,1,126,B+
0,F,REL,4,1,46,B+
0,F,REL,7,1,15,B+
0,F,REL,18,1,54,B+
0,F,REL,24,1,13,A-
0,F,REL,40,1,17,A-
0,F,REL,79,90,16,A
0,F,REL,80,1,14,A-
0,F,RUSS,13,1,58,A-
0,F,RUSS,14,1,26,A-/B+
0,F,RUSS,25,90,11,A
0,F,RUSS,26,90,11,A-
0,F,RUSS,27,90,11,A-
0,F,SART,15,1,15,A-
0,F,SART,15,2,13,A-
0,F,SART,15,3,16,A
0,F,SART,15,4,16,B+
0,F,SART,15,5,11,A-
0,F,SART,16,1,15,B+
0,F,SART,16,2,12,A
0,F,SART,22,1,14,B+
0,F,SART,25,1,10,A-
0,F,SART,29,1,11,B+
0,F,SART,65,1,13,B+
0,F,SCI,13,1,48,A-
0,F,SOCY,1,1,78,B
0,F,SOCY,7,1,15,A-
0,F,SOCY,7,2,15,A-
0,F,SOCY,11,1,19,B
0,F,SOCY,27,1,15,B+
0,F,SOCY,44,1,42,A-/B+
0,F,SOCY,59,1,26,B+
0,F,SOCY,64,1,78,B+
0,F,SOCY,65,1,14,A-
0,F,SOCY,66,1,12,A-
0,F,SPAN,1,1,16,A-/B+
0,F,SPAN,1,2,24,B
0,F,SPAN,1,3,22,A-
0,F,SPAN,1,4,15,A-
0,F,SPAN,2,1,20,B+
0,F,SPAN,2,2,23,A-
0,F,SPAN,2,3,18,B+
0,F,SPAN,2,4,19,B+
0,F,SPAN,2,5,15,A-
0,F,SPAN,2,6,18,A-
0,F,SPAN,3,1,10,A-/B+
0,F,SPAN,3,2,21,B+
0,F,SPAN,3,3,13,B
0,F,SPAN,3,4,14,A-
0,F,SPAN,3,91,24,B+
0,F,SPAN,5,91,24,B+
0,F,SPAN,6,91,24,A-
0,F,SPAN,9,1,25,A-
0,F,SPAN,9,2,21,A-
0,F,SPAN,9,3,22,A-
0,F,SPAN,24,90,18,A-
0,F,SPAN,30,1,18,A-
0,F,SPAN,34,90,18,B+
0,F,SPAN,36,90,18,B
0,F,SPAN,37,1,19,A-
0,F,SPAN,37,2,23,B+
0,F,SPAN,56,1,11,A-
0,F,SPAN,60,1,11,A-
0,F,SPEE,27,1,22,A-
0,F,WST,10,1,30,A-/B+
0,F,WST,32,1,15,B+
0,F,WST,38,1,19,B+
0,F,WST,43,1,31,A
0,F,WST,47,1,27,A
1,W,AAAS,7,1,16,A
1,W,AAAS,11,1,13,B+
1,W,AAAS,13,1,21,A
1,W,AAAS,26,1,26,B+/B
1,W,AAAS,35,1,30,B+
1,W,AAAS,48,1,14,B+
1,W,AAAS,65,1,45,B+
1,W,AMES,11,1,19,A-
1,W,AMES,12,1,23,A
1,W,AMES,14,1,32,A/A-
1,W,AMES,16,1,16,B
1,W,ANTH,3,1,112,B
1,W,ANTH,11,1,18,B
1,W,ANTH,33,1,10,A-
1,W,ANTH,35,1,22,B+
1,W,ANTH,42,1,16,B
1,W,ANTH,49,1,14,B+
1,W,ANTH,62,1,14,A-/B+
1,W,ANTH,78,1,14,A-/B+
1,W,ARTH,2,1,104,B
1,W,ARTH,3,1,30,A-/B+
1,W,ARTH,16,1,22,A-
1,W,ARTH,20,1,19,A-
1,W,ARTH,31,1,13,A-
1,W,ARTH,53,1,38,B+
1,W,ASTR,3,1,34,B+
1,W,BIOL,6,1,164,B
1,W,BIOL,7,1,16,B+
1,W,BIOL,15,1,116,B-
1,W,BIOL,16,1,97,B-
1,W,BIOL,20,1,15,A-
1,W,BIOL,35,1,39,B
1,W,BIOL,50,1,29,B
1,W,BIOL,55,90,16,A-
1,W,BIOL,56,90,16,A-
1,W,BIOL,57,90,16,A-
1,W,BIOL,66,1,47,B+
1,W,BIOL,72,1,26,B+/B
1,W,BIOL,78,1,40,B+/B
1,W,CHEM,3,1,31,C+
1,W,CHEM,5,1,132,B
1,W,CHEM,52,1,66,B
1,W,CHEM,58,1,31,A-
1,W,CHEM,64,1,32,B+
1,W,CHEM,67,1,12,A
1,W,CHEM,87,1,11,A
1,W,CHIN,10,1,23,A
1,W,COCO,1,1,55,B+
1,W,COCO,3,1,64,B
1,W,COCO,5,1,82,B+
1,W,COCO,13,1,63,B+
1,W,COGS,44,1,18,A-
1,W,COGS,51,1,20,A
1,W,COGS,81,2,18,A
1,W,COLT,7,1,16,A-
1,W,COLT,7,2,16,B+
1,W,COLT,10,1,17,A-
1,W,COLT,19,1,15,A
1,W,COLT,47,1,12,A-/B+
1,W,COLT,64,1,47,A-
1,W,COLT,65,1,56,B+
1,W,COLT,85,1,10,A
1,W,COSC,4,1,126,B+
1,W,COSC,15,1,14,A-
1,W,COSC,18,1,46,B
1,W,COSC,21,1,57,B
1,W,COSC,23,1,32,A-
1,W,COSC,44,1,18,A-
1,W,COSC,49,1,36,A-
1,W,COSC,68,1,44,B+
1,W,COSC,97,1,18,A
1,W,COSC,99,1,23,A
1,W,COSC,99,2,21,A
1,W,DRAM,17,90,18,A-/B+
1,W,DRAM,30,1,16,A
1,W,DRAM,30,2,12,A
1,W,DRAM,31,2,12,B+
1,W,DRAM,33,90,11,B+
1,W,DRAM,36,1,16,A-
1,W,DRAM,62,90,18,B+
1,W,EARS,2,1,329,A-
1,W,EARS,6,1,29,A-
1,W,EARS,15,1,27,A-
1,W,EARS,55,1,12,A/A-
1,W,EARS,66,1,23,A-
1,W,ECON,1,1,43,B
1,W,ECON,1,2,51,B+
1,W,ECON,1,3,49,B+
1,W,ECON,1,4,43,B
1,W,ECON,10,1,36,B+
1,W,ECON,10,2,37,A-
1,W,ECON,20,1,19,B+
1,W,ECON,20,2,14,B+
1,W,ECON,21,1,35,B
1,W,ECON,22,1,22,B
1,W,ECON,22,2,30,B
1,W,ECON,25,1,22,B
1,W,ECON,26,1,35,A-
1,W,ECON,26,2,38,B+
1,W,ECON,29,1,16,B
1,W,ECON,29,2,22,B+
1,W,ECON,36,1,25,B+
1,W,ECON,36,2,34,B+
1,W,ECON,39,1,47,B+
1,W,ECON,39,2,47,B+
1,W,ECON,46,1,17,B+
1,W,ECON,46,2,17,B+
1,W,ECON,49,1,10,A-
1,W,ECON,55,1,47,B+
1,W,ECON,79,1,10,A
1,W,EDUC,7,1,15,A-
1,W,EDUC,10,1,45,A-
1,W,EDUC,24,1,48,B+
1,W,EDUC,29,1,32,A-
1,W,EDUC,34,1,66,B
1,W,EDUC,52,1,23,A-
1,W,EDUC,53,1,37,B+
1,W,EDUC,81,1,10,A
1,W,ENGG,290,1,26,A-/B+
1,W,ENGL,3,1,14,A-
1,W,ENGL,3,2,13,A-
1,W,ENGL,3,3,14,B+
1,W,ENGL,3,4,14,B+
1,W,ENGL,3,5,16,B+
1,W,ENGL,3,6,15,A-
1,W,ENGL,5,1,19,B+
1,W,ENGL,5,2,20,B+
1,W,ENGL,5,3,20,B+
1,W,ENGL,5,4,20,B+
1,W,ENGL,5,5,20,A-
1,W,ENGL,5,6,20,B+
1,W,ENGL,5,7,20,A-
1,W,ENGL,5,8,20,A-
1,W,ENGL,5,9,20,B+
1,W,ENGL,5,10,18,A-
1,W,ENGL,5,11,16,B+
1,W,ENGL,5,12,20,B+
1,W,ENGL,5,13,16,A-
1,W,ENGL,5,14,18,A-/B+
1,W,ENGL,5,15,20,A-
1,W,ENGL,5,16,20,A-
1,W,ENGL,7,1,16,B+
1,W,ENGL,7,2,16,A-
1,W,ENGL,7,3,16,A-
1,W,ENGL,15,1,20,A-/B+
1,W,ENGL,22,1,18,B+
1,W,ENGL,23,1,16,B+
1,W,ENGL,30,1,40,B+
1,W,ENGL,34,1,36,B+
1,W,ENGL,38,1,40,B+
1,W,ENGL,40,1,35,B+
1,W,ENGL,51,1,46,A-
1,W,ENGL,56,1,30,B+
1,W,ENGL,57,1,14,A-
1,W,ENGL,58,1,45,B+
1,W,ENGL,72,1,11,A-
1,W,ENGL,73,2,16,A-/B+
1,W,ENGL,82,1,11,A-
1,W,ENGL,97,1,11,A
1,W,ENGL,98,1,15,A
1,W,ENGS,4,1,50,A-
1,W,ENGS,7,1,16,A-
1,W,ENGS,9,1,21,A
1,W,ENGS,22,1,49,B+
1,W,ENGS,24,1,36,B
1,W,ENGS,32,1,33,B+
1,W,ENGS,52,1,25,B+
1,W,ENGS,66,1,57,B
1,W,ENGS,103,1,16,B+
1,W,ENVS,1,1,64,B+
1,W,ENVS,7,1,12,A-
1,W,ENVS,35,1,23,A-
1,W,ENVS,55,1,47,B+
1,W,ENVS,80,1,12,A-/B+
1,W,FILM,7,1,15,A-
1,W,FILM,21,1,38,B
1,W,FILM,32,1,10,A
1,W,FILM,33,1,11,B
1,W,FILM,33,2,10,A-
1,W,FILM,35,1,13,A
1,W,FILM,46,1,17,B+
1,W,FREN,1,1,17,A-
1,W,FREN,2,1,15,B+
1,W,FREN,2,2,13,B+
1,W,FREN,3,1,14,B+
1,W,FREN,3,2,17,A-
1,W,FREN,3,3,21,B+
1,W,FREN,3,92,11,B+
1,W,FREN,5,92,11,A-
1,W,FREN,6,92,11,A-
1,W,FREN,7,1,15,A-
1,W,FREN,8,1,13,B+
1,W,FREN,8,90,11,A-
1,W,FREN,10,1,17,B+
1,W,FREN,10,90,11,A-
1,W,FREN,12,90,11,B+
1,W,FREN,22,1,10,B+
1,W,FREN,24,1,10,A
1,W,FREN,40,1,29,A
1,W,FREN,78,1,12,A-
1,W,GEOG,1,1,18,B
1,W,GEOG,5,1,37,B
1,W,GEOG,7,2,15,A-
1,W,GEOG,13,1,12,A-/B+
1,W,GEOG,14,1,20,B+
1,W,GEOG,27,1,26,B+/B
1,W,GEOG,43,1,11,A-
1,W,GEOG,55,1,12,A/A-
1,W,GERM,2,1,17,B
1,W,GERM,2,2,14,B+/B
1,W,GERM,3,90,12,A-/B+
1,W,GERM,5,90,12,A-
1,W,GERM,6,90,12,A-/B+
1,W,GERM,43,1,10,A-/B+
1,W,GERM,65,1,11,A
1,W,GOVT,3,1,47,B
1,W,GOVT,5,1,107,B
1,W,GOVT,6,1,33,A-
1,W,GOVT,7,1,16,B+/B
1,W,GOVT,30,1,14,B+/B
1,W,GOVT,33,1,24,B+
1,W,GOVT,41,1,10,A-/B+
1,W,GOVT,45,1,32,B+
1,W,GOVT,46,1,11,B+
1,W,GOVT,50,1,43,B
1,W,GOVT,50,2,10,B+
1,W,GOVT,54,1,31,A
1,W,GOVT,57,1,11,B+
1,W,GOVT,62,1,48,B+
1,W,GOVT,63,1,10,A-
1,W,GOVT,81,3,12,A-
1,W,GOVT,83,1,18,A-
1,W,GOVT,84,2,14,B+/B
1,W,GOVT,85,2,16,B+
1,W,GOVT,99,1,17,A-
1,W,GRK,11,1,18,A-
1,W,GRS,17,1,41,B
1,W,GRS,22,1,18,B+
1,W,GRS,80,1,12,A-/B+
1,W,HIST,1,1,16,A-
1,W,HIST,3,2,13,B+
1,W,HIST,3,4,10,B+
1,W,HIST,3,5,13,A-
1,W,HIST,5,2,32,A/A-
1,W,HIST,7,1,15,B+
1,W,HIST,7,2,15,A-
1,W,HIST,7,3,15,B
1,W,HIST,12,1,53,B
1,W,HIST,13,1,53,B
1,W,HIST,17,1,21,A
1,W,HIST,22,1,16,B+
1,W,HIST,46,1,45,B+
1,W,HIST,49,1,15,B
1,W,HIST,53,1,54,B+
1,W,HIST,58,1,47,A-
1,W,HIST,68,1,14,B+
1,W,HIST,71,1,23,B+
1,W,HIST,74,1,12,B+
1,W,HIST,87,1,16,B+
1,W,HIST,94,5,41,B
1,W,HIST,96,2,10,A
1,W,HIST,99,1,10,A
1,W,HUM,2,2,19,B+
1,W,HUM,2,3,19,A-
1,W,HUM,2,4,17,B+
1,W,ITAL,1,1,10,A-
1,W,ITAL,1,2,10,A-
1,W,ITAL,2,1,22,A-
1,W,ITAL,2,2,22,A
1,W,JAPN,61,1,11,B+
1,W,JWST,37,1,47,A-
1,W,LACS,4,1,14,A-/B+
1,W,LACS,7,1,14,B+
1,W,LACS,40,1,10,A-
1,W,LACS,42,1,22,B+
1,W,LAT,1,1,17,B
1,W,LAT,1,2,10,B
1,W,LAT,3,1,13,B+
1,W,LAT,3,2,24,B+/B
1,W,LAT,3,3,12,A-
1,W,LATS,34,1,45,A-
1,W,LING,17,1,34,A-
1,W,LING,25,1,12,A-/B+
1,W,M&SS,36,1,11,A
1,W,MATH,2,1,24,B+
1,W,MATH,2,2,18,B+/B
1,W,MATH,3,1,131,B-
1,W,MATH,4,1,20,A
1,W,MATH,5,1,56,B+
1,W,MATH,8,1,83,B
1,W,MATH,13,1,35,B+
1,W,MATH,13,2,36,A-
1,W,MATH,14,1,16,A-/B+
1,W,MATH,14,2,24,A-
1,W,MATH,15,2,33,B+
1,W,MATH,19,1,57,B
1,W,MATH,23,1,11,B+
1,W,MATH,24,1,30,A-
1,W,MATH,28,1,11,A-
1,W,MATH,31,1,16,A-
1,W,MATH,36,1,11,A
1,W,MATH,50,1,22,A-
1,W,MATH,54,1,14,A-
1,W,MATH,81,1,12,A/A-
1,W,MUS,1,1,46,A-
1,W,MUS,2,1,15,A-
1,W,MUS,2,2,15,A-
1,W,MUS,6,1,35,B+
1,W,MUS,8,2,10,A-
1,W,MUS,10,1,21,A
1,W,MUS,20,1,16,A-
1,W,MUS,22,1,10,A-
1,W,MUS,24,1,14,A
1,W,MUS,33,1,13,B+
1,W,NAS,11,1,18,B
1,W,NAS,17,1,31,A-
1,W,NAS,49,1,14,B+
1,W,NAS,81,1,14,B+
1,W,PHIL,8,1,62,B+
1,W,PHIL,18,1,14,B+
1,W,PHIL,24,1,34,A-
1,W,PHIL,31,1,23,A-
1,W,PHIL,38,1,15,A-
1,W,PHYS,4,1,74,A-
1,W,PHYS,7,1,16,A-
1,W,PHYS,13,1,91,B+
1,W,PHYS,16,1,30,B+
1,W,PORT,1,1,16,A-
1,W,PSYC,1,1,138,B
1,W,PSYC,7,1,16,B+
1,W,PSYC,23,1,80,B
1,W,PSYC,26,1,77,B+
1,W,PSYC,44,1,36,B
1,W,PSYC,51,1,20,A
1,W,PSYC,54,1,27,B+
1,W,PSYC,59,1,16,A-
1,W,PSYC,60,1,11,A-
1,W,PSYC,62,1,11,A
1,W,PSYC,64,1,22,B+
1,W,PSYC,82,1,10,A
1,W,PSYC,85,1,15,A-
1,W,PSYC,86,1,18,A
1,W,PSYC,89,1,10,A
1,W,REL,1,1,84,B+
1,W,REL,3,1,64,B+
1,W,REL,8,1,32,B+
1,W,REL,17,1,31,A-
1,W,REL,19,1,40,A-
1,W,REL,22,1,17,B+
1,W,REL,41,1,13,B+
1,W,REL,56,1,21,B+
1,W,RUSS,35,1,30,A
1,W,SART,15,1,20,A-
1,W,SART,15,2,17,B+
1,W,SART,15,3,16,A-
1,W,SART,16,1,14,A-/B+
1,W,SART,16,2,10,B+
1,W,SART,20,1,12,A-
1,W,SART,25,1,14,A
1,W,SART,29,1,15,A-
1,W,SART,65,1,10,B+
1,W,SCI,14,1,33,B+
1,W,SOCY,2,1,45,A-
1,W,SOCY,12,1,20,A-/B+
1,W,SOCY,21,1,19,A-
1,W,SOCY,22,1,37,B
1,W,SOCY,24,1,48,B+
1,W,SOCY,28,1,36,A-/B+
1,W,SOCY,39,1,13,B+
1,W,SOCY,43,1,40,B+
1,W,SOCY,45,1,45,A-
1,W,SOCY,67,1,10,A-/B+
1,W,SPAN,1,1,13,B+
1,W,SPAN,2,1,20,A-
1,W,SPAN,2,2,21,A-
1,W,SPAN,2,3,16,A-
1,W,SPAN,2,4,19,A-
1,W,SPAN,2,5,10,A-
1,W,SPAN,3,1,22,B+
1,W,SPAN,3,2,18,A-
1,W,SPAN,3,3,23,B+
1,W,SPAN,3,90,22,A-
1,W,SPAN,3,91,26,B+
1,W,SPAN,5,90,22,A-
1,W,SPAN,5,91,26,B+
1,W,SPAN,6,90,22,A-
1,W,SPAN,6,91,26,A-
1,W,SPAN,9,1,18,B+
1,W,SPAN,9,2,19,A-
1,W,SPAN,21,1,22,B+
1,W,SPAN,31,1,21,A
1,W,SPAN,37,1,21,A
1,W,SPAN,40,1,12,A-/B+
1,W,SPAN,89,1,20,A-
1,W,SPEE,21,1,15,A-
1,W,SPEE,27,1,10,A-
1,W,SSOC,10,1,35,B
1,W,WST,10,1,19,B+
1,W,WST,35,1,21,B+
1,W,WST,37,1,58,A-
1,S,AAAS,14,1,38,B+
1,S,AAAS,21,1,17,A-
1,S,AAAS,41,1,65,A
1,S,AAAS,43,1,35,A
1,S,AAAS,81,1,19,A-
1,S,AAAS,84,1,12,B+
1,S,AMES,13,1,45,B+
1,S,ANTH,4,1,25,A-
1,S,ANTH,8,1,54,B
1,S,ANTH,12,1,24,B+/B
1,S,ANTH,39,1,11,B+
1,S,ANTH,47,1,10,B+
1,S,ANTH,53,1,47,B
1,S,ANTH,55,1,47,B+
1,S,ANTH,57,1,19,B+
1,S,ARAB,62,1,26,A
1,S,ARTH,7,1,15,B+
1,S,ARTH,7,2,16,B+
1,S,ARTH,10,90,15,A-
1,S,ARTH,11,90,15,B+
1,S,ARTH,12,90,15,A-
1,S,ARTH,16,1,17,A-
1,S,ARTH,25,1,23,B+
1,S,ARTH,35,1,18,A-
1,S,ARTH,45,1,19,B+
1,S,ARTH,52,1,64,B+
1,S,ARTH,54,1,36,B+
1,S,ARTH,60,1,11,A-
1,S,ASTR,4,1,180,B
1,S,ASTR,15,1,12,B
1,S,BIOL,2,1,118,B+
1,S,BIOL,9,1,11,A-
1,S,BIOL,15,1,96,B-
1,S,BIOL,16,1,112,B/B-
1,S,BIOL,41,1,16,B+
1,S,BIOL,52,1,13,A-
1,S,BIOL,59,1,30,B
1,S,BIOL,68,1,20,A-
1,S,BIOL,70,1,37,A-
1,S,BIOL,71,1,24,B+
1,S,BIOL,76,1,18,B+
1,S,CHEM,6,1,85,B
1,S,CHEM,6,2,72,B
1,S,CHEM,7,1,14,A
1,S,CHEM,51,1,37,B+
1,S,CHEM,87,1,12,A
1,S,CHIN,3,1,10,A
1,S,COCO,17,1,44,A-
1,S,COCO,18,1,47,B+
1,S,COCO,19,1,23,A
1,S,COGS,2,1,83,B+
1,S,COGS,81,1,10,A/A-
1,S,COLT,10,1,15,A-
1,S,COLT,35,1,26,A
1,S,COLT,35,2,23,A
1,S,COLT,46,1,45,B+
1,S,COLT,63,1,32,B+
1,S,COLT,66,1,12,A-/B+
1,S,COLT,67,1,13,A-
1,S,COLT,72,1,10,A-
1,S,COLT,87,1,10,A
1,S,COSC,5,1,89,B+
1,S,COSC,14,1,65,B
1,S,COSC,16,1,32,A-
1,S,COSC,23,1,44,B+
1,S,COSC,25,1,41,B
1,S,COSC,27,1,19,A-
1,S,COSC,37,1,26,B+
1,S,COSC,48,1,17,A-
1,S,COSC,54,1,18,A
1,S,COSC,78,1,30,A-
1,S,COSC,88,1,17,A-
1,S,COSC,97,1,14,A
1,S,DRAM,7,1,16,A-/B+
1,S,DRAM,10,1,13,A
1,S,DRAM,30,1,16,A-
1,S,DRAM,40,1,22,A
1,S,EARS,1,1,69,B+
1,S,EARS,3,1,237,B+
1,S,EARS,7,1,16,A-
1,S,EARS,7,2,16,B+
1,S,EARS,8,1,52,B+
1,S,EARS,21,1,20,A-
1,S,EARS,33,1,18,B+
1,S,EARS,44,1,17,B+
1,S,EARS,69,1,12,A
1,S,EARS,76,1,15,B+
1,S,ECON,1,1,72,B
1,S,ECON,1,2,72,B
1,S,ECON,1,3,48,B-
1,S,ECON,1,4,49,B
1,S,ECON,10,1,63,B+
1,S,ECON,10,2,63,B+
1,S,ECON,10,3,33,B
1,S,ECON,20,1,68,B+
1,S,ECON,20,2,68,B+
1,S,ECON,21,1,43,B+
1,S,ECON,21,2,43,B+
1,S,ECON,22,1,33,B+
1,S,ECON,25,1,25,B+
1,S,ECON,26,1,63,B
1,S,ECON,26,2,63,B
1,S,ECON,27,1,50,A-/B+
1,S,ECON,27,2,50,A-/B+
1,S,ECON,29,1,40,B+
1,S,ECON,38,1,22,B+
1,S,ECON,46,1,16,B+
1,S,ECON,46,2,16,B+
1,S,ECON,48,1,15,A-
1,S,ECON,49,2,20,B+
1,S,ECON,49,3,20,B+
1,S,ECON,56,1,44,B+
1,S,EDUC,20,1,72,A-
1,S,EDUC,29,1,15,B-
1,S,EDUC,41,1,10,A-
1,S,EDUC,45,1,10,A
1,S,EDUC,55,1,81,B+
1,S,EDUC,82,1,13,A
1,S,EDUC,85,1,14,A
1,S,EDUC,88,1,28,A-
1,S,ENGL,7,1,16,A-
1,S,ENGL,7,2,15,A-
1,S,ENGL,7,3,14,B+
1,S,ENGL,7,4,15,B+
1,S,ENGL,7,5,15,A-
1,S,ENGL,7,6,16,A-
1,S,ENGL,7,7,16,B+
1,S,ENGL,7,8,15,A-
1,S,ENGL,28,1,43,B+
1,S,ENGL,31,1,36,B+
1,S,ENGL,37,1,18,A-/B+
1,S,ENGL,45,1,53,A-
1,S,ENGL,50,1,41,B+
1,S,ENGL,52,1,197,A-
1,S,ENGL,55,1,53,B+
1,S,ENGL,59,1,11,A
1,S,ENGL,62,1,26,A-/B+
1,S,ENGL,65,1,32,A-
1,S,ENGL,67,1,13,A-
1,S,ENGL,68,1,29,B+
1,S,ENGL,68,4,31,A-
1,S,ENGL,68,5,12,B+
1,S,ENGL,68,6,15,B+
1,S,ENGL,70,1,14,A
1,S,ENGL,72,1,13,B+
1,S,ENGL,72,2,18,A-
1,S,ENGL,73,2,13,B+
1,S,ENGL,83,1,11,A-
1,S,ENGS,1,1,37,B+
1,S,ENGS,5,1,58,B
1,S,ENGS,7,1,14,B+
1,S,ENGS,20,1,65,B
1,S,ENGS,21,1,32,A-/B+
1,S,ENGS,23,1,47,B+
1,S,ENGS,24,1,18,B
1,S,ENGS,25,1,22,B
1,S,ENGS,31,1,19,A-
1,S,ENGS,37,1,27,B
1,S,ENGS,41,1,17,B+
1,S,ENGS,42,1,15,B+
1,S,ENGS,56,1,20,B+
1,S,ENVS,3,1,83,B+
1,S,ENVS,4,1,39,B
1,S,ENVS,7,1,16,B+
1,S,ENVS,7,2,15,B+
1,S,ENVS,15,1,13,B+
1,S,ENVS,30,1,26,A
1,S,ENVS,50,1,31,A-
1,S,ENVS,56,1,44,B+
1,S,ENVS,89,1,15,A-
1,S,FILM,7,1,15,B+
1,S,FILM,22,1,61,B+
1,S,FILM,41,1,25,A-
1,S,FILM,42,1,18,A-
1,S,FREN,1,1,18,A-
1,S,FREN,2,1,17,B+
1,S,FREN,2,2,19,A-
1,S,FREN,3,1,18,B+
1,S,FREN,3,2,15,A-
1,S,FREN,3,92,11,A
1,S,FREN,5,92,11,A-
1,S,FREN,6,92,11,A-
1,S,FREN,8,1,10,B+
1,S,FREN,8,90,16,A-
1,S,FREN,10,1,13,A-
1,S,FREN,10,90,16,A-
1,S,FREN,12,90,16,A-
1,S,FREN,23,1,17,A-
1,S,FREN,29,90,12,A-
1,S,FREN,30,90,12,A-
1,S,FREN,31,90,12,B+
1,S,FREN,45,1,10,A-
1,S,FREN,60,1,10,A-
1,S,GEOG,3,1,27,B
1,S,GEOG,18,1,19,A-
1,S,GEOG,22,1,40,B
1,S,GEOG,23,1,19,B+
1,S,GEOG,33,1,18,B+
1,S,GEOG,47,90,15,A-
1,S,GEOG,58,1,30,B
1,S,GEOG,81,90,15,A-
1,S,GEOG,82,90,15,A
1,S,GERM,1,1,11,B+
1,S,GERM,3,1,18,B
1,S,GERM,3,90,16,B+
1,S,GERM,5,90,16,A-
1,S,GERM,6,90,16,A-
1,S,GERM,7,1,10,A-/B+
1,S,GERM,9,1,13,B+
1,S,GERM,84,1,13,A-
1,S,GOVT,5,1,95,B
1,S,GOVT,6,1,30,B+
1,S,GOVT,6,2,24,B+
1,S,GOVT,7,1,15,A-
1,S,GOVT,7,2,11,A-
1,S,GOVT,10,1,35,B+
1,S,GOVT,35,1,49,B+
1,S,GOVT,36,1,29,B+
1,S,GOVT,40,1,32,B+/B
1,S,GOVT,48,1,38,A-
1,S,GOVT,50,1,10,A-
1,S,GOVT,55,1,33,A-
1,S,GOVT,58,1,46,B+
1,S,GOVT,68,1,37,B+
1,S,GOVT,85,5,19,A-
1,S,GOVT,85,7,14,A-
1,S,GOVT,85,9,15,A-
1,S,GOVT,86,2,15,B+
1,S,GOVT,86,5,12,A-/B+
1,S,GOVT,93,90,15,A-
1,S,GOVT,94,90,15,A-
1,S,GOVT,95,90,15,A-
1,S,GRS,3,1,11,B+
1,S,GRS,25,1,22,A-
1,S,GRS,29,90,15,B+
1,S,GRS,30,90,15,A-
1,S,GRS,31,90,15,B+
1,S,HEBR,61,1,18,A-
1,S,HIST,2,1,36,B+
1,S,HIST,5,1,38,B+
1,S,HIST,5,4,35,B+
1,S,HIST,6,1,44,B+
1,S,HIST,6,2,12,B+
1,S,HIST,6,3,17,A-
1,S,HIST,19,1,37,A-
1,S,HIST,21,1,26,B+
1,S,HIST,25,1,48,A-
1,S,HIST,28,1,30,B+
1,S,HIST,33,1,20,A-
1,S,HIST,34,1,64,B+
1,S,HIST,36,1,50,B+
1,S,HIST,50,1,10,B+
1,S,HIST,52,1,17,A-
1,S,HIST,56,1,22,B+
1,S,HIST,57,1,12,B+
1,S,HIST,77,1,38,B+
1,S,HIST,79,1,34,A-/B+
1,S,HIST,83,1,22,B
1,S,HIST,95,1,21,B+
1,S,HIST,95,2,19,A-
1,S,HIST,96,1,16,B
1,S,HIST,96,2,14,A-
1,S,HIST,96,3,12,A-
1,S,HIST,96,5,15,B+
1,S,HIST,99,1,11,A
1,S,HUBI,1,1,52,B+
1,S,HUBI,2,1,39,B
1,S,ITAL,1,1,20,A
1,S,ITAL,1,2,20,A-/B+
1,S,ITAL,2,1,15,B+
1,S,ITAL,3,1,14,A-
1,S,ITAL,3,90,23,A-
1,S,ITAL,5,90,23,A-
1,S,ITAL,6,90,23,A-
1,S,ITAL,55,1,15,A-
1,S,JAPN,10,1,45,B+
1,S,JWST,6,1,30,A-
1,S,JWST,40,1,18,A-
1,S,JWST,40,2,17,A-
1,S,JWST,80,1,12,B+
1,S,LACS,1,1,63,B
1,S,LACS,44,1,11,B+
1,S,LACS,50,1,10,A/A-
1,S,LACS,80,1,10,A-
1,S,LAT,3,1,10,A-/B+
1,S,LAT,3,2,10,B+/B
1,S,LAT,3,3,12,A-/B+
1,S,LAT,10,1,10,A
1,S,LING,7,1,13,B+
1,S,LING,21,1,16,A-
1,S,LING,40,1,20,A-
1,S,M&SS,15,1,11,A-
1,S,MATH,6,1,97,B
1,S,MATH,8,1,52,B+
1,S,MATH,10,1,51,A-
1,S,MATH,13,1,46,B+
1,S,MATH,16,1,32,A-
1,S,MATH,20,1,21,A-
1,S,MATH,22,1,40,B+
1,S,MATH,23,1,14,B
1,S,MATH,23,2,18,A
1,S,MATH,38,1,11,A-
1,S,MATH,43,1,27,B+
1,S,MATH,70,1,22,B+
1,S,MUS,2,1,21,A
1,S,MUS,3,1,29,A
1,S,MUS,4,1,86,A-/B+
1,S,MUS,7,1,14,A-
1,S,MUS,10,1,19,A
1,S,MUS,20,1,19,A-
1,S,MUS,36,1,11,A-
1,S,MUS,40,1,22,A
1,S,NAS,10,1,25,A-
1,S,NAS,35,1,53,A-
1,S,NAS,40,1,20,A-
1,S,NAS,45,1,16,B+
